id,name,variant,price,brand,image_name,image_url,category
UW0UW026320F5,Logo-Stretch-Bralette aus Bio-Baumwolle,sp20_uw_prideprint_pvhwhite,36.9,tommy hilfiger,UW0UW02632_0F5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02632_0F5_main?$main$,Unterwäsche
UW0UW02458PG5,Logo-String aus Bio-Baumwollmix,mid grey heather,19.9,tommy hilfiger,UW0UW02458_PG5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02458_PG5_main?$main$,Unterwäsche
MW0MW183000EV,Logo-Sweatshirt im Color Block-Design,"red, multi",119.0,tommy hilfiger,MW0MW18300_0EV_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18300_0EV_main?$main$,Oberteile
WW0WW30721DW5,Logo-Sweatshirt mit aufgestickter Flag,desert sky,119.0,tommy hilfiger,WW0WW30721_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30721_DW5_main?$main$,Oberteile
UM0UM00562004,Logo-T-Shirt aus Baumwolle,grey heather,29.9,tommy hilfiger,UM0UM00562_004_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM00562_004_main?$main$,Oberteile
UM0UM01434C74,Logo-T-Shirt aus Baumwolle,lakeside,34.9,tommy hilfiger,UM0UM01434_C74_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM01434_C74_main?$main$,Oberteile
DM0DM09588BDS,Logo-T-Shirt aus Bio-Baumwolle,black,34.9,tommy hilfiger,DM0DM09588_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM09588_BDS_main?$main$,Oberteile
DM0DM10243S00,Logo-T-Shirt aus Bio-Baumwolle,florida orange,29.9,tommy hilfiger,DM0DM10243_S00_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10243_S00_main?$main$,Oberteile
DW0DW09819C87,Logo-T-Shirt aus Bio-Baumwolle,twilight navy,49.9,tommy hilfiger,DW0DW09819_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09819_C87_main?$main$,Oberteile
KB0KB06518PZ1,Logo-T-Shirt aus Bio-Baumwolle,light grey heather,24.9,tommy hilfiger,KB0KB06518_PZ1_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06518_PZ1_main?$main$,Oberteile
KN0KN01272C87,Logo-T-Shirt aus Bio-Baumwolle,twilight navy,24.9,tommy hilfiger,KN0KN01272_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KN0KN01272_C87_main?$main$,Oberteile
DM0DM10626C87,Logo-T-Shirt aus Bio-Baumwolle mit Stretch,twilight navy,39.9,tommy hilfiger,DM0DM10626_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10626_C87_main?$main$,Oberteile
MW0MW11465118,Logo-T-Shirt aus Bio-Baumwolle,snow white,39.9,tommy hilfiger,MW0MW11465_118_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW11465_118_main?$main$,Oberteile
MW0MW11797C3Q,Logo-T-Shirt aus Bio-Baumwolle,sweet blue,39.9,tommy hilfiger,MW0MW11797_C3Q_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW11797_C3Q_main?$main$,Oberteile
UB0UB00296YBR,Logo-T-Shirt aus Bio-Baumwolle,white,24.9,tommy hilfiger,UB0UB00296_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UB0UB00296_YBR_main?$main$,Oberteile
UG0UG00351YBR,Logo-T-Shirt aus Bio-Baumwolle,white,24.9,tommy hilfiger,UG0UG00351_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UG0UG00351_YBR_main?$main$,Oberteile
UW0UW00091100,Logo-T-Shirt aus Bio-Baumwolle,white,29.9,tommy hilfiger,UW0UW00091_100_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW00091_100_main?$main$,Oberteile
WW0WW29523DW5,Logo-T-Shirt aus Bio-Baumwolle,desert sky,49.9,tommy hilfiger,WW0WW29523_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW29523_DW5_main?$main$,Oberteile
DM0DM10702LT3,Logo-T-Shirt aus Bio-Baumwolljersey,faded lime,39.9,tommy hilfiger,DM0DM10702_LT3_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10702_LT3_main?$main$,Oberteile
UM0UM01170004,Logo-T-Shirt aus reiner Baumwolle,grey heather,34.9,tommy hilfiger,UM0UM01170_004_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM01170_004_main?$main$,Oberteile
KB0KB06523C87,Logo-T-Shirt aus reiner Bio-Baumwolle,twilight navy,24.9,tommy hilfiger,KB0KB06523_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06523_C87_main?$main$,Oberteile
KG0KG05865THJ,Logo-T-Shirt aus reiner Bio-Baumwolle,exotic pink,24.9,tommy hilfiger,KG0KG05865_THJ_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KG0KG05865_THJ_main?$main$,Oberteile
KB0KB06530C87,Logo-T-Shirt mit Skater-Print am Rücken,twilight navy,34.9,tommy hilfiger,KB0KB06530_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06530_C87_main?$main$,Oberteile
UW0UW02983YBR,Logo-T-Shirt mit V-Ausschnitt,white,39.9,tommy hilfiger,UW0UW02983_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02983_YBR_main?$main$,Oberteile
UW0UW03005THO,Logo-T-Shirt mit weitem Rundhalsausschnitt,hamptons pink,39.9,tommy hilfiger,UW0UW03005_THO_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW03005_THO_main?$main$,Oberteile
UW0UW02198CHS,Logo-Tanga aus Bio-Baumwolle,navy blazer,19.9,tommy hilfiger,UW0UW02198_CHS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02198_CHS_main?$main$,Unterwäsche
DW0DW09833XNL,Logo-Tape-Jacke mit verstaubarer Kapuze,deep crimson,139.9,tommy hilfiger,DW0DW09833_XNL_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09833_XNL_main?$main$,Jacken
KB0KB06567C87,Logo-Tape-Trainingsjacke mit Reißverschluss,twilight navy,64.9,tommy hilfiger,KB0KB06567_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06567_C87_main?$main$,Jacken
DW0DW09929C87,Logo-Tape-Windjacke aus Recycling-Polyester,twilight navy,139.9,tommy hilfiger,DW0DW09929_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09929_C87_main?$main$,Jacken
UM0UM0219901R,Logo-Trunk mit Sternen-Print,"ag, star, burnout, white",29.9,tommy hilfiger,UM0UM02199_01R_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02199_01R_main?$main$,Unterwäsche
FW0FW056620GY,Logo-Zehntrenner mit Signatur,rwb,34.9,tommy hilfiger,FW0FW05662_0GY_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05662_0GY_main?$main$,Schuhe
KB0KB065240K4,Logoprint-T-Shirt aus Bio-Baumwolle,white allover,34.9,tommy hilfiger,KB0KB06524_0K4_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06524_0K4_main?$main$,Oberteile
WW0WW30275DW5,Longline-Bluse,desert sky,129.0,tommy hilfiger,WW0WW30275_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30275_DW5_main?$main$,Oberteile
UW0UW00582004,Lounge-Hoodie aus softem Baumwoll-Terry,grey heather,79.9,tommy hilfiger,UW0UW00582_004_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW00582_004_main?$main$,Oberteile
UW0UW02282CHS,Lounge-Shorts aus Bio-Baumwolle,navy blazer,49.9,tommy hilfiger,UW0UW02282_CHS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02282_CHS_main?$main$,Hosen
UM0UM01203004,Lounge-Shorts aus Jersey,grey heather,34.9,tommy hilfiger,UM0UM01203_004_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM01203_004_main?$main$,Hosen
UM0UM02159DW5,Lounge-Shorts mit Sternen-Print,desert sky,49.9,tommy hilfiger,UM0UM02159_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM02159_DW5_main?$main$,Hosen
UW0UW02262XLG,Lounge-T-Shirt aus Bio-Baumwolle,primary red,39.9,tommy hilfiger,UW0UW02262_XLG_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02262_XLG_main?$main$,Oberteile
UM0UM01186004,Loungewear-Hose aus Jersey,grey heather,44.9,tommy hilfiger,UM0UM01186_004_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UM0UM01186_004_main?$main$,Hosen
EF00030910008,Low-Top Lace-up Sneaker,"white, blue",75.0,tommy hilfiger,EF00030910_008_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030910_008_main?$main$,Schuhe
EF00030914999,Low-Top Lace-up Sneaker,black,65.0,tommy hilfiger,EF00030914_999_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030914_999_main?$main$,Schuhe
EF00031082336,Low-Top Lace-up Sneaker,"white, blue",65.0,tommy hilfiger,EF00031082_336_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031082_336_main?$main$,Schuhe
EF00031101800,Low-Top Lace-up Sneaker,blue,65.0,tommy hilfiger,EF00031101_800_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031101_800_main?$main$,Schuhe
EF00030912301,Low-Top Lace-up Sneaker mit Flag,bordeaux,65.0,tommy hilfiger,EF00030912_301_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030912_301_main?$main$,Schuhe
FM0FM03559YCF,Low-Top Leder-Cupsole-Sneaker,optic white,249.9,tommy hilfiger,FM0FM03559_YCF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03559_YCF_main?$main$,Schuhe
EF00030797336,Low-Top Slipper-Sneaker,"white, blue",70.0,tommy hilfiger,EF00030797_336_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030797_336_main?$main$,Schuhe
EF00030692100,Low-Top Sneaker aus Baumwoll-Canvas,white,30.0,tommy hilfiger,EF00030692_100_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030692_100_main?$main$,Schuhe
EM0EM00001100,Low-Top Sneaker aus Baumwolle,white,59.9,tommy hilfiger,EM0EM00001_100_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00001_100_main?$main$,Schuhe
EM0EM00659BDS,Low-Top Sneaker aus Recycling-Baumwolle,black,69.9,tommy hilfiger,EM0EM00659_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00659_BDS_main?$main$,Schuhe
EF00030930083,Low-Top Sneaker in Tommy-Farben,"grey, blue",60.0,tommy hilfiger,EF00030930_083_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030930_083_main?$main$,Schuhe
EF00030921336,Low-Top Sneaker mit Flag,"white, blue",70.0,tommy hilfiger,EF00030921_336_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030921_336_main?$main$,Schuhe
EF00031023048,Low-Top Sneaker mit Flag,"white, platinum",70.0,tommy hilfiger,EF00031023_048_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031023_048_main?$main$,Schuhe
EN0EN01351BDS,Low-Top Sneaker mit Flag,black,69.9,tommy hilfiger,EN0EN01351_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EN0EN01351_BDS_main?$main$,Schuhe
EF00030719003,Low-Top Sneaker mit Klettverschluss,white blue red,37.0,tommy hilfiger,EF00030719_003_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030719_003_main?$main$,Schuhe
EF00031084336,Low-Top Sneaker mit Klettverschluss,"white, blue",65.0,tommy hilfiger,EF00031084_336_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031084_336_main?$main$,Schuhe
EF00030483336,Low-Top Sneaker mit Kontrast-Detail,"white, blue",70.0,tommy hilfiger,EF00030483_336_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030483_336_main?$main$,Schuhe
EM0EM00668BDS,Low-Top Sneaker mit Mesh,black,89.9,tommy hilfiger,EM0EM00668_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EM0EM00668_BDS_main?$main$,Schuhe
DM0DM112690J0,Luv The World Batik-T-Shirt,tie dye,54.9,tommy hilfiger,DM0DM11269_0J0_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11269_0J0_main?$main$,Oberteile
DM0DM11277TH6,Luv The World Hoodie mit Herzen,iced rose,119.9,tommy hilfiger,DM0DM11277_TH6_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11277_TH6_main?$main$,Oberteile
DM0DM11278Z00,Luv The World Hoodie mit Peace-Zeichen,ivory petal,119.9,tommy hilfiger,DM0DM11278_Z00_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11278_Z00_main?$main$,Oberteile
DM0DM11275BDS,Luv The World Logo-Sweatshirt,black,99.9,tommy hilfiger,DM0DM11275_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11275_BDS_main?$main$,Oberteile
DM0DM11271YBR,Luv The World T-Shirt mit Globus-Logo,white,49.9,tommy hilfiger,DM0DM11271_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11271_YBR_main?$main$,Oberteile
DM0DM11272TH6,Luv The World T-Shirt mit Herzgesicht,iced rose,49.9,tommy hilfiger,DM0DM11272_TH6_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11272_TH6_main?$main$,Oberteile
DM0DM11273YBR,Luv The World T-Shirt mit Logo,white,49.9,tommy hilfiger,DM0DM11273_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11273_YBR_main?$main$,Oberteile
DM0DM11270BDS,Luv The World T-Shirt mit Peace-Logo,black,49.9,tommy hilfiger,DM0DM11270_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM11270_BDS_main?$main$,Oberteile
AW0AW09211DW5,Luxe Hobo-Ledertasche mit Kroko-Print,desert sky,299.9,tommy hilfiger,AW0AW09211_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09211_DW5_main?$main$,Tasche
AW0AW091620GY,Luxe Leder-Crossbody-Tasche mit Kettenriemen,corporate,249.9,tommy hilfiger,AW0AW09162_0GY_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09162_0GY_main?$main$,Tasche
AW0AW094580GY,Luxe Leder-Crossbody-Tasche mit Monogramm,corporate,249.9,tommy hilfiger,AW0AW09458_0GY_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09458_0GY_main?$main$,Tasche
MW0MW17707AEH,Luxus-T-Shirt mit Logo-Prägung,camel,79.9,tommy hilfiger,MW0MW17707_AEH_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17707_AEH_main?$main$,Oberteile
MW0MW16526DW5,Luxus-Wollpullover mit V-Ausschnitt,desert sky,119.9,tommy hilfiger,MW0MW16526_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW16526_DW5_main?$main$,Oberteile
MJF2700980000,Münzarmband in Gold,yellow gold,89.0,tommy hilfiger,MJF2700980_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJF2700980_000_main?$main$,Sonstiges
MJF2700981000,Münzarmband in Rotgold,multi,89.0,tommy hilfiger,MJF2700981_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJF2700981_000_main?$main$,Sonstiges
DW0DW095341AB,Maddie Bootcut Jeans mit mittelhohem Bund,canal lb com,99.9,tommy hilfiger,DW0DW09534_1AB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09534_1AB_main?$main$,Schuhe
DW0DW095351A5,Maddie Bootcut Jeans mit mittelhohem Bund,maiden mb com,99.9,tommy hilfiger,DW0DW09535_1A5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09535_1A5_main?$main$,Schuhe
MWF1782260000,Marineblaue Multifunktionsuhr aus Keramik,navy ceramic,199.0,tommy hilfiger,MWF1782260_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MWF1782260_000_main?$main$,Sonstiges
MJM2790291000,Marineblaues Armband mit Edelstahl-Perlen,silver,49.0,tommy hilfiger,MJM2790291_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJM2790291_000_main?$main$,Sonstiges
MJM2790304000,Marineblaues Doppel-Wickelarmband,blue leather,49.0,tommy hilfiger,MJM2790304_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJM2790304_000_main?$main$,Sonstiges
MJM2790308000,Marineblaues geflochtenes Lederarmband,blue leather,59.0,tommy hilfiger,MJM2790308_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJM2790308_000_main?$main$,Sonstiges
MJM2790234000,Marineblaues Lederarmband mit Doppel-Haken,blue leather,59.0,tommy hilfiger,MJM2790234_000_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MJM2790234_000_main?$main$,Sonstiges
UW0UW02910DW5,Maritime Bikinihose mit hohem Bund,desert sky,55.0,tommy hilfiger,UW0UW02910_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02910_DW5_main?$main$,Unterwäsche
AU0AU01165DW5,Mascot Schlüsselanhänger für Handdesinfektion,desert sky,24.9,tommy hilfiger,AU0AU01165_DW5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AU0AU01165_DW5_main?$main$,Sonstiges
WW0WW309150FP,Maxi-Kleid aus Baumwoll-Seersucker,"lemon ice, multi",330.0,tommy hilfiger,WW0WW30915_0FP_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30915_0FP_main?$main$,Kleider
WW0WW32185C3Q,Maxi-Kleid mit übergroßem Margeriten-Print,"sweet blue, multi",239.0,tommy hilfiger,WW0WW32185_C3Q_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW32185_C3Q_main?$main$,Kleider
WW0WW310690GN,Maxi-Viskose-Hemdkleid mit Palmen-Print,"mono palm prt, black",199.9,tommy hilfiger,WW0WW31069_0GN_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW31069_0GN_main?$main$,Kleider
KG0KG05847C87,Maxirock mit Logo,twilight navy,64.9,tommy hilfiger,KG0KG05847_C87_main,https://tommy-europe.scene7.com/is/image/TommyEurope/KG0KG05847_C87_main?$main$,Röcke
DW0DW096001AB,Meg knöchellange Jeans mit ultra hohem Bund,ames lb com destr,99.9,tommy hilfiger,DW0DW09600_1AB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09600_1AB_main?$main$,Hosen
DW0DW098841A5,Meg knöchellange Wide Jeans mit hohem Bund,ames mb com,99.9,tommy hilfiger,DW0DW09884_1A5_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DW0DW09884_1A5_main?$main$,Hosen
DM0DM09586DQV,Meliertes Slim Fit T-Shirt,chlorine blue htr,29.9,tommy hilfiger,DM0DM09586_DQV_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM09586_DQV_main?$main$,Oberteile
MW0MW10765C22,Meliertes Tommy Baumwoll-Poloshirt,regatta blue,69.9,tommy hilfiger,MW0MW10765_C22_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW10765_C22_main?$main$,Oberteile
MW0MW180361A9,Mercer Regular Jeans mit Fade-Effekt,boston indigo,99.9,tommy hilfiger,MW0MW18036_1A9_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18036_1A9_main?$main$,Hosen
MW0MW181171C6,Mercer Regular Jeans mit Fade-Effekt,portland indigo,129.0,tommy hilfiger,MW0MW18117_1C6_main,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18117_1C6_main?$main$,Hosen
FW0FW05648BDS,Mesh-Ballerina mit spitzer Zehenpartie,black,89.9,tommy hilfiger,FW0FW05648_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05648_BDS_main?$main$,Schuhe
AW0AW09909BDS,Mesh-Cap mit aufgesticktem Logo,black mesh,29.9,tommy hilfiger,AW0AW09909_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09909_BDS_main?$main$,Sonstiges
AW0AW09917BDS,Mesh-Fischerhut mit aufgesticktem Logo,black,39.9,tommy hilfiger,AW0AW09917_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09917_BDS_main?$main$,Sonstiges
DM0DM10588ABM,Mesh-Jacke im Color Block-Design,"soft beige, multi",169.9,tommy hilfiger,DM0DM10588_ABM_main,https://tommy-europe.scene7.com/is/image/TommyEurope/DM0DM10588_ABM_main?$main$,Jacken
UW0UW02644XLG,Mesh-Slip mit Herzen,primary red,19.9,tommy hilfiger,UW0UW02644_XLG_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02644_XLG_main?$main$,Unterwäsche
UW0UW02643XLG,Mesh-String mit Herzen,primary red,17.9,tommy hilfiger,UW0UW02643_XLG_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02643_XLG_main?$main$,Unterwäsche
UW0UW00058416,Mesh-Tanga,navy blazer,19.9,tommy hilfiger,UW0UW00058_416_main,https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW00058_416_main?$main$,Unterwäsche
FW0FW05730YBR,Metallic-Badeschuh mit Signatur-Logo,white,44.9,tommy hilfiger,FW0FW05730_YBR_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05730_YBR_main?$main$,Schuhe
FW0FW05617BDS,Metallic-Flatform-Sandale mit Signatur-Logo,black,89.9,tommy hilfiger,FW0FW05617_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW05617_BDS_main?$main$,Schuhe
AW0AW09743CXB,Metallic-Rucksack,gulf coast blue,99.9,tommy hilfiger,AW0AW09743_CXB_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09743_CXB_main?$main$,Tasche
AW0AW098640IM,Metallic-Rucksack mit Reißverschluss,silver,99.9,tommy hilfiger,AW0AW09864_0IM_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09864_0IM_main?$main$,Tasche
EF00031033904,Metallic-Sneaker mit Glitzer-Flag,silver,75.0,tommy hilfiger,EF00031033_904_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00031033_904_main?$main$,Schuhe
EF00030770904,Metallic-Sneaker mit Klettverschluss,silver,40.0,tommy hilfiger,EF00030770_904_main,https://tommy-europe.scene7.com/is/image/TommyEurope/EF00030770_904_main?$main$,Schuhe
FW0FW03682020,Metallic-Sneaker zum Schnüren,rwb,99.9,tommy hilfiger,FW0FW03682_020_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW03682_020_main?$main$,Schuhe
FW0FW060500IM,Metallic-Stiefelette aus Leder mit Nieten,silver,149.9,tommy hilfiger,FW0FW06050_0IM_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FW0FW06050_0IM_main?$main$,Schuhe
AM0AM07274BDS,Metro Ausweis-Brieftasche aus Leder,black,79.9,tommy hilfiger,AM0AM07274_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07274_BDS_main?$main$,Tasche
AM0AM07305BDS,Metro Bifold-Brieftasche aus Leder,black,54.9,tommy hilfiger,AM0AM07305_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07305_BDS_main?$main$,Tasche
AM0AM072910HF,Metro kleine Leder-Kreditkartenbrieftasche,testa di moro,54.9,tommy hilfiger,AM0AM07291_0HF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07291_0HF_main?$main$,Tasche
AM0AM07214BDS,Metro kleine Reportertasche,black,79.9,tommy hilfiger,AM0AM07214_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07214_BDS_main?$main$,Tasche
AM0AM073040HF,Metro Kreditkartenbrieftasche aus Leder,testa di moro,79.9,tommy hilfiger,AM0AM07304_0HF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07304_0HF_main?$main$,Tasche
AM0AM072900HF,Metro Kreditkartenetui aus Leder,testa di moro,44.9,tommy hilfiger,AM0AM07290_0HF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07290_0HF_main?$main$,Tasche
AM0AM073020HF,Metro Leder-Brieftasche im Trifold-Design,testa di moro,79.9,tommy hilfiger,AM0AM07302_0HF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07302_0HF_main?$main$,Tasche
AM0AM072920HF,Metro Leder-Brieftasche mit Recycling-Futter,testa di moro,74.9,tommy hilfiger,AM0AM07292_0HF_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07292_0HF_main?$main$,Tasche
AM0AM07209BDS,Metro Rucksack mit Branding-Detail,black,159.9,tommy hilfiger,AM0AM07209_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07209_BDS_main?$main$,Tasche
AM0AM07210BDS,Metro schmale Laptop-Tasche,black,159.9,tommy hilfiger,AM0AM07210_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07210_BDS_main?$main$,Tasche
AM0AM07299BDS,Metro Technik-Etuitasche,black,79.9,tommy hilfiger,AM0AM07299_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07299_BDS_main?$main$,Tasche
AM0AM07413BDS,Metro Trifold-Brieftasche aus Leder,black,79.9,tommy hilfiger,AM0AM07413_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07413_BDS_main?$main$,Tasche
AM0AM07212BDS,Metro Weekender mit Laptop-Tasche,black,189.9,tommy hilfiger,AM0AM07212_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AM0AM07212_BDS_main?$main$,Tasche
AW0AW09165L14,Micro Crossbody-Tasche aus Leder mit Turnlock,primary green,119.9,tommy hilfiger,AW0AW09165_L14_main,https://tommy-europe.scene7.com/is/image/TommyEurope/AW0AW09165_L14_main?$main$,Tasche
FM0FM03392BDS,Mid-Top Sneaker mit Branding,black,84.9,tommy hilfiger,FM0FM03392_BDS_main,https://tommy-europe.scene7.com/is/image/TommyEurope/FM0FM03392_BDS_main?$main$,Schuhe
WW0WW307170JW,Midi-Faltenrock mit TH-Monogramm-Print,"serif monogram, light pink",159.9,tommy hilfiger,WW0WW30717_0JW_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30717_0JW_main?$main$,Röcke
WW0WW303500X4,Midi-Hemdkleid mit Streifen,"fine stp, bio blue",169.0,tommy hilfiger,WW0WW30350_0X4_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30350_0X4_main?$main$,Kleider
WW0WW305421BP,Midi-Jeanskleid mit Tommy-Gürtel,tam,189.0,tommy hilfiger,WW0WW30542_1BP_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30542_1BP_main?$main$,Kleider
WW0WW303121BP,Midi-Jeansrock mit Gürtel und Tommy-Tape,tam,139.0,tommy hilfiger,WW0WW30312_1BP_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW30312_1BP_main?$main$,Röcke
WW0WW311010G4,Midi-Kleid aus Viskose-Satin mit Print,"tommy foulard prt, desert sky",199.0,tommy hilfiger,WW0WW31101_0G4_main,https://tommy-europe.scene7.com/is/image/TommyEurope/WW0WW31101_0G4_main?$main$,Kleider
